Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.826387004458765,-5.934252638207985,1.8662124900095024,-4.73539722549333,4.23353142334411 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.647804275165491,-8.40197186035565,1.2554939947797835,-6.823088771553898,4.1421183770176699 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,3.4493190138568114,-10.877816620761636,0.6404963992478088,-8.917336421871824,4.018299874920161 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.23500825275818,-13.360250184580553,0.011277441514721432,-11.019501123199348,3.871635061118631 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,3.1728692698196068,-13.161547987398448,-0.053890169346800579,-10.866561497510248,3.7392174837257325 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,3.096618038512394,-12.984360000326975,-0.08195416315362536,-10.720256284675429,3.6385203680829356 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,3.037437395037824,-12.805993043912176,-0.10470507907962201,-10.573569232724822,3.5646672008679287 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.9895529114497179,-12.627695794207077,-0.11479700809206861,-10.424226023307824,3.506853692195334 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.943385454322037,-12.50234161871724,-0.11577650327757283,-10.291073156756966,3.4561301633122065 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.9004846716955527,-12.378385575726977,-0.12152146280516263,-10.139594894958407,3.407853105349889 
