Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.061826388059896,-5.893535290075598,3.711718988715461,-4.357293845563333,6.525712722274764 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.879484056217031,-8.360938931335268,3.106842477329451,-6.444880780742892,6.427134624387766 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,5.677143825838333,-10.83631429305342,2.495954560150608,-8.53880864400088,6.296781599391789 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.458943984159949,-13.318310587013113,1.870274323574904,-10.640403546316862,6.144382762737405 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.389812566259421,-13.119279373086375,1.8005793994326496,-10.482431856737492,6.006990294474541 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.3071685382686539,-12.942226918518515,1.7659789711383383,-10.337814232421465,5.901542196720469 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.241709419788131,-12.764014727215434,1.737044324647286,-10.192785496481975,5.822596023892509 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.18742808883916,-12.585882832971644,1.720801087468658,-10.045113475121753,5.759116892690644 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.134860364236179,-12.459528596318388,1.7153493668246825,-9.907805925013463,5.702242710433741 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.085385389599228,-12.33452954051946,1.7047932531518769,-9.750996645853661,5.647510886449985 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.036848601743924,-12.211043164862359,1.7028323508545782,-9.612631820293359,5.593743858661756 
