Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.589672568598812,-5.920311229982541,2.49465192226819,-4.606218686261059,5.016301504549861 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.409714599701062,-8.38796842609613,1.8862703814511406,-6.693847331327902,4.922438003680275 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.209955676207418,-10.863646192379969,1.2727422929041268,-8.788007172966957,4.796409498351896 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.9943455785828649,-13.34593031457745,0.6448198127552587,-10.889983928843492,4.647817666803877 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,3.929827103733179,-13.147114498759543,0.5781491125998173,-10.735236824690901,4.51373822805718 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,3.851401090470281,-12.969972322173608,0.5478589666781204,-10.589507774418167,4.411457958682989 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,3.790087986684594,-12.791657926999879,0.5230053320747174,-10.443390608999778,4.335901876684451 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7400308188850617,-12.613416917328266,0.5108234206494444,-10.294621512063486,4.276183412694151 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.6916898787848169,-12.487721301526792,0.5083418793181522,-10.160025290521049,4.223381773270316 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.646554291407001,-12.363409342639113,0.5009778832229017,-10.006691708538597,4.172916341565909 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,3.602414541794964,-12.240644842019972,0.5021414306883116,-9.871177572329316,4.123506547214736 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.5587527335854878,-12.119479673484655,0.5010756808973724,-9.727476036962571,4.074958063046169 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.51139793950886,-12.090508757677549,0.4489030020525888,-9.751415863490707,4.026348348999573 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4644522012355378,-12.062658164484472,0.4025662596943107,-9.782389880163123,3.9773315750960136 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4173297796373167,-12.036366658028097,0.35698717966113238,-9.813148451291454,3.9280283747621684 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.370135528697559,-12.011502410430105,0.31161956535055426,-9.843040945367648,3.8786484009328214 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,3.3285893898821796,-11.889460683476799,0.30229922229460728,-9.756036720911311,3.8303659812831079 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,3.2872504130283004,-11.767497088817132,0.29095851306806255,-9.661078891164948,3.78365988718656 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,3.2469157634449274,-11.64551160047282,0.27989098516508195,-9.565278584438034,3.7383124207941527 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.207421547612496,-11.523535758097163,0.2696069131728791,-9.469245597258919,3.69395426574382 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.160833847806422,-11.524459225978533,0.23012001980816877,-9.469744918088054,3.648993768396476 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.114873752741898,-11.525319025405038,0.19162747407551707,-9.477012499626938,3.602712500844402 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.068375236707626,-11.526221121813812,0.15331807243148888,-9.484882897820285,3.5553768990087377 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0215529977251567,-11.527121686145156,0.114640668918355,-9.492904623286507,3.507495401626575 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.976771113314656,-11.503199533090788,0.07044164618525883,-9.518045242953065,3.459751812351859 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9318534363071375,-11.48051762024022,0.02799177615543158,-9.543287512599364,3.4125022585454936 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.887219145133078,-11.458988075246424,-0.01406029555062105,-9.567843681720774,3.365731137902641 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8428781811407637,-11.438542723317714,-0.05564908420751635,-9.591590481721369,3.319322933215831 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,2.7978562950295307,-11.389792233246436,-0.07435978267636756,-9.542744522687145,3.2729190737802469 
 01/01  07:30:00,-10.3,132.9976888912281,1.0,22.819555959623899,1.0,22.819555959623899,132.9976888912281,2.8688623367492549,-9.716423676726017,0.2585484332513488,-9.193581989315704,3.2437007704900955 
 01/01  07:45:00,-10.15,653.2512827677111,1.0,109.75755355442667,1.0,109.75755355442667,653.2512827677111,3.255936126477702,-3.349385255955949,1.655237731234081,-7.986090676255003,3.2793059687973358 
