Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.9634851777946189,-5.858966342884379,5.291673465313352,-4.036459863165248,8.47404551019887 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.777853513631038,-8.326025223782944,4.69061912221008,-6.123903182139088,8.369353118953532 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,7.572017112306615,-10.80101359807834,4.082619879133631,-8.21746769093221,8.233376477447191 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,7.350344182909149,-13.282641457799203,3.459416400421958,-10.318530144092279,8.07598620774668 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,7.275250824642352,-13.083338869917413,3.385630468642944,-10.156819279880324,7.93418275860009 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,7.187138925641621,-12.906404746932042,3.3454552361031348,-10.013631801568977,7.824474383495161 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,7.116275943360485,-12.72832624441934,3.3112144842789918,-9.869988967805682,7.740982520444899 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,7.05648349718892,-12.550336612407259,3.289674672150568,-9.723716424430336,7.672506786848298 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.998343422117564,-12.423131612770469,3.276549690938225,-9.572905005079292,7.610205554395532 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.943237279209793,-12.297246342827887,3.265193238417851,-9.42183922135439,7.549867602068408 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,6.888916319443898,-12.172824781923702,3.255521376068316,-9.270490355212019,7.490372683951615 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.835078366885735,-12.049921320686467,3.246473702311846,-9.11911749618588,7.431650396646841 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.7774407016443549,-12.023143730618207,3.1863978576360525,-9.162849874445329,7.372803008583705 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.720205738414239,-11.997393500979884,3.129576645091447,-9.205239242137111,7.313465104065831 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6627746325440049,-11.973099595724025,3.073133436442845,-9.246546152375402,7.253773737779333 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6052670054903299,-11.950133416628426,3.0168972422160325,-9.286702015493689,7.193975910263333 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,6.553358736621882,-11.828337736621155,2.998363118405905,-9.201725249117886,7.135336696728597 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,6.501688588642416,-11.70660035103364,2.977531166122958,-9.108600915833279,7.078348560625891 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,6.451085357827045,-11.584839391561252,2.957005405349946,-9.014621997907455,7.022764358989035 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.401363883859188,-11.463087687670324,2.937313191428757,-8.92040179810084,6.968191242145665 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.344836808060274,-11.464176156436132,2.8890773582825775,-8.922890676762279,6.913012086805108 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.288953823606718,-11.46522398701582,2.841954946896692,-8.931865894894714,6.856531216848522 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.232545115241534,-11.466313489466695,2.7950241411153344,-8.941401320800083,6.799049964152441 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.1758491403641939,-11.467400173579506,2.747746753015008,-8.951077255345809,6.741092353406618 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.121045833550244,-11.445231511051496,2.6927610057552444,-8.985581405127164,6.683299233882341 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.066154747969332,-11.424212681219287,2.6398195320967945,-9.02040080970761,6.62600142816877 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.011571109555458,-11.404265960843512,2.587376678098849,-9.054333547712873,6.569181332145614 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.957298834760055,-11.385327499410375,2.5354702006544587,-9.087222306567867,6.512730998003722 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,5.902612812978975,-11.335406713137575,2.510501827199164,-9.032566347472198,6.45637941572706 
 01/01  07:30:00,-10.3,195.09020988846408,1.0,22.819555959623899,1.0,22.819555959623899,195.09020988846408,5.974895364618562,-9.661432658133699,2.784134943095637,-8.715630203650335,6.419976838618065 
 01/01  07:45:00,-10.15,957.8948860178666,1.0,109.75755355442667,1.0,109.75755355442667,957.8948860178666,6.394176970313802,-3.28600023914661,3.965314830431396,-7.6615600973011059,6.459103607301081 
 01/01  08:00:00,-10.0,1741.8290171595064,1.0,195.8764694434918,1.0,195.8764694434918,1741.8290171595064,6.923459886321073,3.187971560874136,5.271109117959668,-6.614400724928885,6.58164363529701 
 01/01  08:15:00,-9.725,2523.062977449266,1.0,278.97248314719988,1.0,278.97248314719988,2523.062977449266,7.389504435955125,8.368730755945759,6.62438482415871,-5.671798430885701,6.762707693809068 
 01/01  08:30:00,-9.45,3346.5730958879555,1.0,364.91995730569456,1.0,364.91995730569456,3346.5730958879555,7.8613874626125119,13.443240352275577,8.01931810811584,-4.719407355368958,6.991129694452319 
 01/01  08:45:00,-9.175,3891.4042611999536,1.0,420.35879993239237,1.0,420.35879993239237,3891.4042611999536,8.201982296286314,16.19997695324779,8.947376985636879,-4.134048463935301,7.245817632377478 
 01/01  09:00:00,-8.9,4456.98353055828,1.0,478.00138373643099,1.0,478.00138373643099,4456.98353055828,8.599659194052063,19.194130524032397,9.864214689959909,-3.5290956237706156,7.516050898836189 
 01/01  09:15:00,-8.350000000000002,5034.511894600071,1.0,536.9185644770597,1.0,536.9185644770597,5034.511894600071,8.947176683737237,20.308378498281085,10.814611714949479,-2.875647446376888,7.802117453694367 
 01/01  09:30:00,-7.800000000000001,5631.992129046852,1.0,598.0969199229219,1.0,598.0969199229219,5631.992129046852,9.326196237957963,21.55890615446264,11.781827978102968,-2.220425758921465,7.93631204397418 
 01/01  09:45:00,-7.25,6023.946097418806,1.0,637.6133352894237,1.0,637.6133352894237,6023.946097418806,9.583655059175476,21.61508285630129,12.474412440580807,-1.7537649251666495,8.196091285464022 
 01/01  10:00:00,-6.7,6410.126792022681,1.0,676.6412284283772,1.0,676.6412284283772,6410.126792022681,9.833728184315964,21.77227016796302,13.108242479063734,-1.2925051425852985,8.38795596941825 
 01/01  10:15:00,-6.275,6789.281875173838,1.0,715.0112779846514,1.0,715.0112779846514,6789.281875173838,10.233555890561642,23.871767108562467,13.809474867569634,-0.6129606761049899,8.834490854757274 
 01/01  10:30:00,-5.85,7159.512118206996,1.0,752.5077794605232,1.0,752.5077794605232,7159.512118206996,10.684692760785028,25.80891550642731,14.562006366198944,0.055944941041161658,9.253881787766878 
 01/01  10:45:00,-5.425,7049.480277608347,1.0,742.5988714321785,1.0,742.5988714321785,7049.480277608347,10.960549791738672,25.660849081880735,14.804399124868042,0.3683467027831284,9.64049131430302 
 01/01  11:00:00,-5.0,6892.257609789996,1.0,727.8169025450712,1.0,727.8169025450712,6892.257609789996,11.221738023013055,25.432556792894095,14.948522509967347,0.6504104985203867,9.980673196704565 
 01/01  11:15:00,-4.575,6621.882258083062,1.0,700.3759009170325,1.0,700.3759009170325,6621.882258083062,11.40824848753716,24.690576101289385,14.94514346941287,0.8820395593322701,10.27269128791408 
 01/01  11:30:00,-4.15,6421.363957765188,1.0,681.6705029034473,1.0,681.6705029034473,6421.363957765188,11.581992660409148,24.35994424088373,14.990773221747418,1.1734766166367763,10.528072227238228 
 01/01  11:45:00,-3.7249999999999998,5637.4227511056319,1.0,602.01865277251,1.0,602.01865277251,5637.4227511056319,11.527944117876434,21.332737308542226,14.370387714097774,1.0328237357948638,10.722308170547079 
 01/01  12:00:00,-3.3,4604.153975221845,1.0,493.55004396206007,1.0,493.55004396206007,4604.153975221845,11.332206442404449,17.154811591271156,13.312689948926959,0.6584211661411246,10.826565150844776 
 01/01  12:15:00,-3.0249999999999996,3801.6324971641558,1.0,412.335026418112,1.0,412.335026418112,3801.6324971641558,11.198325153978053,14.311638271998003,12.456168169778266,0.4150213788736892,10.858646887987803 
 01/01  12:30:00,-2.75,2784.3457682033997,1.0,305.94037763660148,1.0,305.94037763660148,2784.3457682033997,10.873142402463744,10.139152602519936,11.239027809467246,-0.03987291300683182,10.829278386967893 
 01/01  12:45:00,-2.475,2542.009124253083,1.0,281.0763483922329,1.0,281.0763483922329,2542.009124253083,10.845627345366563,9.62764961206336,10.930311861893302,0.09806812333772541,10.780968314610833 
 01/01  13:00:00,-2.2,2304.7206875326639,1.0,256.7721209415886,1.0,256.7721209415886,2304.7206875326639,10.807187800609276,9.02145175901385,10.704673235068072,0.26090516315980497,10.740193456166088 
 01/01  13:15:00,-1.9250000000000003,1882.7224008991782,1.0,210.73276284570657,1.0,210.73276284570657,1882.7224008991782,10.650523434811765,7.474833252646865,10.184271000423906,0.22273546215842544,10.702958321897082 
 01/01  13:30:00,-1.6500000000000002,1672.4652253770783,1.0,189.38488290342594,1.0,189.38488290342594,1672.4652253770783,10.612089539295442,7.072437542933276,9.95150251974735,0.36628870701986218,10.668883431105263 
 01/01  13:45:00,-1.375,1595.0585120262159,1.0,179.3940297802914,1.0,179.3940297802914,1595.0585120262159,10.59878147524703,7.196645628107949,9.90463190499429,0.6104460595706769,10.63943638298142 
 01/01  14:00:00,-1.1,1516.7674694221824,1.0,169.43349014176136,1.0,169.43349014176136,1516.7674694221824,10.581574055287835,7.297140576464523,9.85050715578302,0.8532250647875799,10.614089449010324 
