Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.587257989598508,-5.865804048873059,4.978416885455545,-4.099871998071251,8.088719335595933 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.402291992523233,-8.33293274088396,4.3766638305708629,-6.1873524417487719,7.985233344569052 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,7.1971587943065729,-10.807997309917994,3.768133432959303,-8.280994320047967,7.850368542415166 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.976182267551318,-13.289697754829195,3.144472844744371,-10.382165639624987,7.693969623446179 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,6.902267900898854,-13.09044819015184,3.0715103007142376,-10.221160825625703,7.5530484307747589 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,6.815239034353365,-12.913490446930702,3.0324383395042107,-10.077690980951047,7.44419598783221 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,6.7454490526327,-12.735385346837518,2.9992502450087956,-9.933775585053127,7.361616573695882 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.686751412161481,-12.557367450683782,2.9787626333870778,-9.787227569976153,7.294140327220448 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.629708046380714,-12.430330776291873,2.966448911763905,-9.637152580456302,7.232908905279859 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.575724452344679,-12.304621391231028,2.955929459626077,-9.486840325749143,7.173681332321204 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,6.522537933113227,-12.180384771686155,2.94710672199119,-9.336257296306144,7.1153144687779898 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.4698924837720679,-12.0576757103786,2.9426942091975549,-9.194844836983919,7.057791078061725 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.413388295229379,-12.030650632640502,2.880625216546946,-9.228896492918125,7.000118481931347 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.357315806133337,-12.004666689535858,2.8245868498283928,-9.26944539503154,6.941925232329381 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.301031823132496,-11.980150484426942,2.769320991673567,-9.309545718254413,6.883373410878627 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.24466777058389,-11.956972694322588,2.7142845989698118,-9.348577817012142,6.8247228854676689 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,6.193910159398706,-11.835149751569503,2.696777154665824,-9.263375878615762,6.767232018187176 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,6.1433903761188,-11.71338710177097,2.6770039786383679,-9.170046893351639,6.7113890650606848 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,6.093932741369225,-11.591601061129346,2.6575356065017674,-9.075864153281032,6.65694714306259 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0453531038506329,-11.469824339899743,2.6388964750344146,-8.981440832845465,6.603514416307584 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.989937637013167,-11.47089414472388,2.5916426725576686,-8.983710276214538,6.549475762202045 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.93516454311661,-11.471920956472877,2.545490587304812,-8.992495273004466,6.494132958508386 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8798638533022429,-11.47298952029397,2.4995289758506944,-9.001844900439153,6.437783751571229 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.824271674465355,-11.47405540584015,2.4532181341169236,-9.01133622612781,6.38095064716882 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.770587717800482,-11.45169113468067,2.3994323457708335,-9.044815158268932,6.3242793949077689 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.716810675668823,-11.430486754667257,2.3476588924106638,-9.07858642706151,6.268103513824618 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.663338603742781,-11.410363466585702,2.2963736405036458,-9.11149180797753,6.212405436444658 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6101759236196069,-11.39125693579449,2.2456172469214836,-9.143377657194379,6.157076273290235 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,5.55657074825808,-11.34146684894488,2.2213647450421378,-9.089349428373794,6.101835201348321 
 01/01  07:30:00,-10.3,188.30072792854589,1.0,22.819555959623899,1.0,22.819555959623899,188.30072792854589,5.628755662195477,-9.667558066803109,2.500691341658694,-8.769504293927753,6.066231485602999 
 01/01  07:45:00,-10.15,924.5584615409305,1.0,109.75755355442667,1.0,109.75755355442667,924.5584615409305,6.0446093921251349,-3.293024123742409,3.702755714214277,-7.7004865667727249,6.104968078365568 
 01/01  08:00:00,-10.0,1681.2103080200473,1.0,195.8764694434918,1.0,195.8764694434918,1681.2103080200473,6.570094523107582,3.182419882511402,5.031765688165365,-6.6371127531939468,6.225847099596331 
 01/01  08:15:00,-9.725,2435.255954336698,1.0,278.97248314719988,1.0,278.97248314719988,2435.255954336698,7.02877448167572,8.362609060587558,6.418449781156028,-5.67525892413488,6.404005606609138 
 01/01  08:30:00,-9.45,3230.1064742464639,1.0,364.91995730569456,1.0,364.91995730569456,3230.1064742464639,7.494723470867728,13.437621154308758,7.817166364918933,-4.711308449135913,6.629213946138242 
 01/01  08:45:00,-9.175,3755.9765580695495,1.0,420.35879993239237,1.0,420.35879993239237,3755.9765580695495,7.830179730119719,16.194513323176225,8.752045878673244,-4.115513572382042,6.880589534383711 
 01/01  09:00:00,-8.9,4301.872675476314,1.0,478.00138373643099,1.0,478.00138373643099,4301.872675476314,8.222138278227766,19.18875816002604,9.677349401241372,-3.5008702725059495,7.147346806498621 
 01/01  09:15:00,-8.350000000000002,4859.302038083674,1.0,536.9185644770597,1.0,536.9185644770597,4859.302038083674,8.563417806670135,20.30338471008684,10.635542001640545,-2.83985279971364,7.429644375772947 
 01/01  09:30:00,-7.800000000000001,5435.988910961537,1.0,598.0969199229219,1.0,598.0969199229219,5435.988910961537,8.935701866546753,21.55418998132535,11.61047724271225,-2.17773886783948,7.561453647735033 
 01/01  09:45:00,-7.25,5814.3021928077,1.0,637.6133352894237,1.0,637.6133352894237,5814.3021928077,9.187363517899293,21.610635072251357,12.306168526642182,-1.7079734530544784,7.816835803528355 
 01/01  10:00:00,-6.7,6187.043120951907,1.0,676.6412284283772,1.0,676.6412284283772,6187.043120951907,9.431807310115302,21.768047716450736,12.943583659245178,-1.2438802440155997,8.005165141753104 
