Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.975021601986472,-5.9133045839050999,2.8127272802883,-4.5410071784395999,5.4114705724933629 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.794460773700261,-8.380892529726298,2.205289917440723,-6.628635288101293,5.316393650576639 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.594044622225621,-10.856490954188235,1.5924962887051493,-8.72273783739513,5.18925428279203 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.377773256750217,-13.33869935775813,0.9651976511444218,-10.824615985617698,5.039681973279087 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.312051671662766,-13.139826762610316,0.8977539145105311,-10.668992332605285,4.9047494500596289 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.232524606017148,-12.962707932480754,0.8663383291109312,-10.523554097318027,4.801653885805439 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.17013015373456,-12.784420199701016,0.8404196362702123,-10.37772315264823,4.725223278736169 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.118971308766642,-12.606207671864177,0.8271783188087056,-10.229242489386195,4.664531043234479 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.0695281829996159,-12.480339635656185,0.8239283764906986,-10.09392744029168,4.610671266151441 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.023260214723589,-12.355847872798746,0.8157373882656884,-9.939671241479573,4.559094573167047 
