Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.441212855638033,-5.886636906545961,4.026235317550459,-4.293223553410314,6.914547997506896 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.258229234799774,-8.353973653745186,3.42218180704117,-6.38079017093429,6.8147457935162649 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.05520305639232,-10.829271455235574,2.8119119041184605,-8.474651373645429,6.683269474896766 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.836319609750486,-13.311193947637199,2.186759656281197,-10.576143776102299,6.52987856005172 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.7659980961586829,-13.112107941293383,2.1162629850668965,-10.417390768234896,6.391615981781697 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.682264445935313,-12.935078878424183,2.0805505402285009,-10.27305906503193,6.285331557859983 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.615731223463699,-12.75689320746088,2.050560163722139,-10.128308538669558,6.205492205310177 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.560355014401501,-12.578789575664104,2.0332645990108064,-9.980917200579768,6.141027689049053 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.506691376330856,-12.45226561681035,2.02703283287633,-9.842925573819116,6.083091956756527 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.4560925903286769,-12.327089383551848,2.0156403042348076,-9.685241141981692,6.027252238834464 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.406418465472949,-12.203416811489765,2.012860020490791,-9.546161636701186,5.972356384457567 
