Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.485449007625634,-5.976955990558894,-0.05127834152040123,-5.132490390368957,1.8313183442013564 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.311538150053233,-8.444889805869379,-0.6699044382978059,-7.2202126832447679,1.7476182739841749 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,1.1167164600515285,-10.921276493158923,-1.28995790030217,-9.314571788056015,1.630830187271311 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9053726163232383,-13.404161525787427,-1.923692511410536,-11.417236769330657,1.4900524377778104 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.8516156291417586,-13.205781728443374,-1.9847517426603645,-11.270601399970417,1.3625695343523936 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.7819123804313605,-13.028495252541437,-2.0056776413485979,-11.12245064083254,1.266531078294919 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.7292423753590314,-12.849963921832224,-2.0220211457874486,-10.97398555665427,1.197702246639587 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6879684141261341,-12.671495794976451,-2.0257356927679668,-10.822843735965819,1.145553731926952 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6484002248072192,-12.547188537451556,-2.0222620647092528,-10.694292557091729,1.101061001319561 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6123449569824189,-12.42432262502941,-2.019518661005236,-10.557751245659859,1.0594463466858016 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5773584172696272,-12.303073958734803,-2.0152568650297555,-10.420494335577871,1.0191037421738723 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5429373365849031,-12.183503857047171,-2.01034262999201,-10.283505246351354,0.9796947997756146 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5049715242098636,-12.152526833398952,-2.0516731736926205,-10.296984958117264,0.9403755676731331 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4674110726707925,-12.122749896347476,-2.087859438014334,-10.31752277441717,0.9008031490676823 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.42972311304843238,-12.094625433870473,-2.12334333999263,-10.338086252481276,0.8610359910353718 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3919776117631794,-12.068019094929945,-2.158644371574667,-10.358038599639145,0.8212226467300431 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,0.359941250670951,-11.945748140340378,-2.1596048565691037,-10.269184937842056,0.7824416258710499 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.3280848176902376,-11.823576507045639,-2.1622908486777989,-10.17256935414116,0.7451594250227263 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,0.29716831933821338,-11.701384687583845,-2.164733225707664,-10.07512421690683,0.7091905055449784 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2680564326046468,-11.579202842007517,-2.166441001976068,-9.97745617619455,0.6743111292799172 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.229565968928515,-11.580014567809553,-2.1951539599425589,-9.97896839740531,0.6388743112301925 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1928273672272984,-11.580659376979759,-2.2260545770879505,-9.984258923278049,0.6020506170684757 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1554177797310504,-11.581393866339344,-2.2566321588449229,-9.990292873321323,0.5640765673469462 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.11764654008428255,-11.582123896740744,-2.287536119796755,-9.996697646502753,0.5254677970369004 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.08202952537101153,-11.556590192746114,-2.3239965018637465,-10.010989124956211,0.48688030369620757 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04622567544413499,-11.532382517136164,-2.356891414972665,-10.026763741824084,0.44875452583512939 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01066731208681459,-11.509399329454702,-2.3893928025845527,-10.042299535121345,0.4111272081591761 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.02460614688781621,-11.48756890796301,-2.421499673730409,-10.057302666290753,0.37388766657926716 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.06081734927521023,-11.439891371147823,-2.434846758432286,-10.014271971674646,0.3365897693634486 
 01/01  07:30:00,-10.3,73.34534335214666,1.0,22.819555959623899,1.0,22.819555959623899,73.34534335214666,0.008276385641367804,-9.76711324406241,-2.0211366301766136,-9.615632288177722,0.3141126723408179 
 01/01  07:45:00,-10.15,362.18833652632216,1.0,109.75755355442667,1.0,109.75755355442667,362.18833652632216,0.36359037096814397,-3.408535041064765,-0.32313885409740808,-8.197847132860489,0.3467639257374123 
 01/01  08:00:00,-10.0,664.2378024629105,1.0,195.8764694434918,1.0,195.8764694434918,664.2378024629105,0.8201247891671215,3.092654016436263,1.500810629002899,-6.801451347544912,0.4392381319860829 
 01/01  08:15:00,-9.725,970.6958060077143,1.0,278.97248314719988,1.0,278.97248314719988,970.6958060077143,1.1480827778845575,8.263267687766203,3.0927492401734755,-5.604847707504291,0.5799635182575607 
 01/01  08:30:00,-9.45,1298.9694259729518,1.0,364.91995730569456,1.0,364.91995730569456,1298.9694259729518,1.5207803049139082,13.346237676674838,4.66273772276935,-4.426688944491161,0.760830634684632 
 01/01  08:45:00,-9.175,1522.766256934811,1.0,420.35879993239237,1.0,420.35879993239237,1522.766256934811,1.7731590327359137,16.10562596610858,5.687981598514682,-3.7150829521391417,0.9624211822455913 
 01/01  09:00:00,-8.9,1756.7569016430487,1.0,478.00138373643099,1.0,478.00138373643099,1756.7569016430487,2.071875329207044,19.10133929485665,6.719371994423227,-2.9742706739509119,1.1758878067812176 
 01/01  09:15:00,-8.350000000000002,1997.1271790708193,1.0,536.9185644770597,1.0,536.9185644770597,1997.1271790708193,2.3108760461644128,20.222070445040289,7.775326765747025,-2.21935789718691,1.406609332611719 
 01/01  09:30:00,-7.800000000000001,2246.567610766846,1.0,598.0969199229219,1.0,598.0969199229219,2246.567610766846,2.575366448561589,21.477514042769209,8.85439678662317,-1.4668398367654164,1.6526362167564104 
 01/01  09:45:00,-7.25,2414.4322728838017,1.0,637.6133352894237,1.0,637.6133352894237,2414.4322728838017,2.7721110883471207,21.539403704264623,9.606055491526718,-0.9595176777330607,1.8994363692860863 
 01/01  10:00:00,-6.7,2579.8453727874687,1.0,676.6412284283772,1.0,676.6412284283772,2579.8453727874687,2.9850407506747329,21.701323682936655,10.333630988026926,-0.45600120514535549,2.1381557495365168 
 01/01  10:15:00,-6.275,2742.1473551359724,1.0,715.0112779846514,1.0,715.0112779846514,2742.1473551359724,3.2746359678079148,23.798660596758777,11.102137381152034,0.3010435117465704,2.3727095693925666 
 01/01  10:30:00,-5.85,2900.4237875037467,1.0,752.5077794605232,1.0,752.5077794605232,2900.4237875037467,3.550101372823787,25.733503073425106,11.856921473350724,1.0349568654978612,2.608148239916468 
 01/01  10:45:00,-5.425,2858.3881650449454,1.0,742.5988714321785,1.0,742.5988714321785,2858.3881650449454,3.703041105851349,25.585270694167055,11.946892569050079,1.3083654643769478,2.8289236735906058 
 01/01  11:00:00,-5.0,2795.6107495911876,1.0,727.8169025450712,1.0,727.8169025450712,2795.6107495911876,3.8519520796457447,25.355718805375333,11.94409223653713,1.5442471407203585,3.024194832191211 
 01/01  11:15:00,-4.575,2686.817893824292,1.0,700.3759009170325,1.0,700.3759009170325,2686.817893824292,3.9513653540375395,24.612826309955847,11.761720126606975,1.701615182297246,3.1888543907086359 
 01/01  11:30:00,-4.15,2602.9440241121549,1.0,681.6705029034473,1.0,681.6705029034473,2602.9440241121549,4.069209293334464,24.28207254762281,11.691387398623647,1.9440817473528114,3.3301565571458586 
 01/01  11:45:00,-3.7249999999999998,2279.8032483494118,1.0,602.01865277251,1.0,602.01865277251,2279.8032483494118,3.980933441870229,21.253595273793754,10.752770386207658,1.620735040839918,3.4302149380701527 
 01/01  12:00:00,-3.3,1858.7873123373893,1.0,493.55004396206007,1.0,493.55004396206007,1858.7873123373893,3.7980529032420504,17.074751234109688,9.307313354736266,0.9991047209009025,3.4711966452167886 
 01/01  12:15:00,-3.0249999999999996,1526.1467895959189,1.0,412.335026418112,1.0,412.335026418112,1526.1467895959189,3.668256775028323,14.229729353153907,8.192474980835869,0.5762865692964851,3.465516532561365 
 01/01  12:30:00,-2.75,1110.5483628445498,1.0,305.94037763660148,1.0,305.94037763660148,1110.5483628445498,3.412434031906752,10.055737130816503,6.640204096571381,-0.12222172321293101,3.41739200814335 
 01/01  12:45:00,-2.475,1010.3492039078003,1.0,281.0763483922329,1.0,281.0763483922329,1010.3492039078003,3.3932153499262336,9.540607852476113,6.294134714305073,-0.04073859717243522,3.357874874794909 
 01/01  13:00:00,-2.2,912.219639333713,1.0,256.7721209415886,1.0,256.7721209415886,912.219639333713,3.3628241980242747,8.935263351555327,5.999398279879927,0.06368274790554551,3.308801358222001 
 01/01  13:15:00,-1.9250000000000003,743.0401234053854,1.0,210.73276284570657,1.0,210.73276284570657,743.0401234053854,3.2578078112877915,7.386266643296245,5.322933017896901,-0.09689497125833668,3.2657593733139009 
 01/01  13:30:00,-1.6500000000000002,656.1562134392273,1.0,189.38488290342594,1.0,189.38488290342594,656.1562134392273,3.232526833600052,6.978975324348625,5.031978383616547,-0.014255623962242226,3.228946163764733 
 01/01  13:45:00,-1.375,626.9742949442091,1.0,179.3940297802914,1.0,179.3940297802914,626.9742949442091,3.235827521541601,7.100755058443249,4.939757628481686,0.1886970133978707,3.200125884613233 
 01/01  14:00:00,-1.1,596.9642645838117,1.0,169.43349014176136,1.0,169.43349014176136,596.9642645838117,3.236514745208032,7.197783345426987,4.845486295873798,0.38961991438804946,3.1788729320887767 
 01/01  14:15:00,-1.1,627.4572591437745,1.0,178.15692317953907,1.0,178.15692317953907,627.4572591437745,3.2847497833946597,8.0124360309514,5.003822398846808,0.5364268930929939,3.167788578462607 
 01/01  14:30:00,-1.1,589.212166269285,1.0,166.40516310952945,1.0,166.40516310952945,589.212166269285,3.2492584677656106,7.648730259556496,4.816511186803098,0.4454188094306346,3.1607076728103515 
 01/01  14:45:00,-1.1,494.86866717437206,1.0,140.8967369711617,1.0,140.8967369711617,494.86866717437206,3.161020949089917,6.440687562088872,4.366210211918997,0.1633384627491523,3.14516416201076 
 01/01  15:00:00,-1.1,405.4841481180382,1.0,116.57355796743004,1.0,116.57355796743004,405.4841481180382,3.0638630817210839,5.227226815701626,3.9123482487244134,-0.13261831765134958,3.1147103115728607 
 01/01  15:15:00,-1.1,320.35759232728005,1.0,93.14939272689483,1.0,93.14939272689483,320.35759232728005,2.975930853336741,4.172159958169057,3.4762159661565876,-0.36535882313802406,3.0705089084973409 
 01/01  15:30:00,-1.1,197.96738420180606,1.0,57.94047897402063,1.0,57.94047897402063,197.96738420180606,2.8138673503049809,2.0419637488254449,2.7554923555790085,-0.8097703579325071,3.009484442732988 
 01/01  15:45:00,-1.1,152.72573943091258,1.0,45.38251793443488,1.0,45.38251793443488,152.72573943091258,2.7550853675034219,1.4245540682774552,2.477580659640978,-0.9395323520380998,2.9394732431321897 
 01/01  16:00:00,-1.1,106.1498910478028,1.0,32.02625108222755,1.0,32.02625108222755,106.1498910478028,2.6641289595435939,0.5526402986059676,2.2006800832259616,-1.0930618643388357,2.8667344396397689 
 01/01  16:15:00,-1.1,58.050174946333168,1.0,17.762198626050539,1.0,17.762198626050539,58.050174946333168,2.544710194420982,-0.7104351751316379,1.8618481716737279,-1.3878625181997678,2.7884697910456417 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.377369793257742,-2.552790559405618,1.4471962883190486,-1.7413561261986388,2.6937083871919356 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.330643835789036,-2.693808149105917,1.3574583325075196,-1.8005065196425108,2.5990517747559824 
