Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.20013694866257,-5.872840346724307,4.656432984250955,-4.165152146018386,7.692166150997443 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.0158486198335219,-8.340040168295783,4.053933125872959,-6.25266598859821,7.58992349945178 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.811433349050916,-10.815183331738588,3.4448363134054036,-8.346384738067173,7.456203327641106 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.591168783854657,-13.296958625465872,2.8206890561348247,-10.44766630090038,7.300822718896612 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,6.518467864920956,-13.097763970418418,2.74856682172981,-10.287404614460002,7.160804682612944 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,6.432552787456204,-12.92078202850565,2.7106298952694489,-10.14364392689248,7.052826539833105 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,6.363864937050546,-12.742649636541389,2.678523467109244,-9.999447270411736,6.97117953232999 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.306291563732608,-12.564602719241915,2.659116327337074,-9.8526151152912,6.904726316130638 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.250374275669303,-12.437739238151183,2.6476320193706899,-9.70330368310374,6.844591688541163 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.197543743670823,-12.312210778528057,2.637968451263646,-9.553773958986256,6.786503842820423 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,6.145577816331596,-12.188164379815744,2.6337453883176638,-9.413366038279719,6.72935933804426 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.094022143333244,-12.065652708043079,2.622945024411024,-9.254234835309433,6.672958896153046 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.038734572271128,-12.038379517798182,2.5652453590377606,-9.29541780930299,6.616420530999897 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.983826376348872,-12.01215374012419,2.510887220931181,-9.335427359952974,6.559409419985274 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.928727173208226,-11.987407345857763,2.456900341248229,-9.374411864899912,6.502066015071404 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.873555131725185,-11.964011277336262,2.4031168072356197,-9.412291265228589,6.444626913750154 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,5.8239938878406509,-11.842160117168252,2.3866781099947049,-9.326855968615803,6.388334225763437 
